[0. 0.]
[0.01029827 0.00060256]
[0.02985402 0.00065734]
[0.03519487 0.00046561]
[0.01604996 0.00021911]
[0.04157651 0.000493  ]
[0.01939142 0.00038345]
[0.01884364 0.00021911]
[0.08671359 0.00032867]
[0.14253239 0.00125989]
[0.10448906 0.00112295]
[7.72369971e-03 5.47780121e-05]
[0.05423023 0.00016433]
[0.02949796 0.00041084]
[0.0147079  0.00013695]
[0.06860946 0.00046561]
[0.10602284 0.00095862]
[0.0612966  0.00076689]
[0.00493002 0.00016433]
[0.01147599 0.0002465 ]
[0.01558434 0.00030128]
[0.00983265 0.0002465 ]
[0.03081263 0.00035606]
[4.10287311e-02 5.47780121e-05]
[0.02426666 0.00054778]
[0.04220646 0.00068473]
[0.07701789 0.00087645]
[0.07720961 0.00112295]
[0.05877681 0.00021911]
[0.03166169 0.00010956]
[0.02144559 0.00035606]
[4.64791433e-02 8.21670182e-05]
[1.97200844e-02 5.47780121e-05]
[0.02223987 0.00054778]
[0.0951768 0.0002465]
[0.18977842 0.00139684]
[0.21434636 0.00202679]
[0.1509682 0.0017529]
[0.07742872 0.00101339]
[0.0274164  0.00057517]
[0.00742242 0.00035606]
[0.04921804 0.00013695]
[0.09917559 0.00117773]
[0.07419682 0.00095862]
[0.00953137 0.00016433]
[0.01952836 0.0002465 ]
[0.03374326 0.00032867]
[0.0147079 0.0002465]
[0.06858207 0.00093123]
[0.12259319 0.00109556]
[0.07734655 0.00082167]
[0.02873107 0.00046561]
[0.03407192 0.00065734]
[0.04198735 0.00030128]
[0.07375859 0.00068473]
[0.12746843 0.00076689]
[0.13954699 0.00090384]
[0.09673797 0.00131467]
[0.05675002 0.00054778]
[0.02842979 0.00032867]
[0.01259894 0.00032867]
[0.02826545 0.000493  ]
[0.06354249 0.00087645]
[0.09358823 0.00117773]
[0.10544767 0.00142423]
[0.10196927 0.00106817]
[0.0829613  0.00090384]
[0.07841472 0.00068473]
[0.08498809 0.00062995]
[0.07559366 0.00136945]
[0.06430939 0.00082167]
[0.04437019 0.00060256]
[0.01383145 0.00068473]
[0.00917532 0.0002465 ]
[0.06806168 0.00062995]
[0.11538988 0.00101339]
[0.12338747 0.00139684]
[0.13308318 0.00117773]
[0.11199365 0.00084906]
[0.03209992 0.00060256]
[3.42362576e-02 5.47780121e-05]
[1.36671140e-02 2.73890061e-05]
[0.03598915 0.00060256]
[0.0607762  0.00030128]
[0.06932157 0.00035606]
[0.05151872 0.00052039]
[0.00128728 0.0007395 ]
[4.95741010e-03 2.73890061e-05]
[0.07619621 0.00054778]
[0.16794939 0.00109556]
[0.20248692 0.00221851]
[0.18109611 0.00169812]
[0.12168935 0.00112295]
[0.05694174 0.00052039]
[0.03223686 0.00013695]
[0.06614445 0.00101339]
[0.10755663 0.00134206]
[0.08978116 0.00082167]
[0.04738298 0.00038345]
[0.03894717 0.00016433]
[0.06244693 0.000493  ]
[0.0724987  0.00068473]
[0.07477199 0.00032867]
[0.08534414 0.00071211]
[0.05863986 0.00041084]
[0.00580647 0.00010956]
[0.01084605 0.00032867]
[0.04573964 0.000493  ]
[0.05097094 0.00052039]
[0.07940073 0.0007395 ]
[0.15011914 0.00117773]
[0.17320807 0.00120512]
[0.13924571 0.00131467]
[0.11308921 0.00079428]
[0.08638493 0.00043822]
[0.04839637 0.00079428]
[0.04327463 0.00038345]
[0.0802224 0.0007395]
[0.09780614 0.0007395 ]
[0.07455287 0.00060256]
[0.04472625 0.00062995]
[0.012955   0.00019172]
[0.01454356 0.00030128]
[0.01629646 0.00030128]
[0.01300978 0.00013695]
[0.06463805 0.00038345]
[0.10109282 0.00112295]
[0.12344225 0.00035606]
[0.13612336 0.00147901]
[0.12377092 0.00134206]
[0.06817124 0.00019172]
[1.07091014e-02 2.73890061e-05]
[0.01399578 0.00019172]
[0.0172003 0.       ]
[2.35271562e-02 2.73890061e-05]
[1.72550738e-03 2.73890061e-05]
[0.0490811  0.00071211]
[0.0436033  0.00043822]
[1.78028539e-03 8.21670182e-05]
[0.00939443 0.00019172]
[0.05119005 0.00084906]
[0.05247734 0.00082167]
[0.06362466 0.0002465 ]
[0.09000027 0.00076689]
[2.82106762e-02 5.47780121e-05]
[4.99027690e-02 5.47780121e-05]
[0.01117471 0.00038345]
[0.0535729  0.00016433]
[0.08454986 0.00090384]
[0.12026513 0.00128728]
[0.12853661 0.00112295]
[0.03809811 0.00057517]
[0.05247734 0.00027389]
[0.05080661 0.00057517]
[2.65399469e-02 2.73890061e-05]
[0.00720331 0.0007395 ]
[0.02421188 0.00054778]
[0.0256635  0.00041084]
[0.0216647  0.00030128]
[0.08460464 0.00068473]
[0.11489688 0.00079428]
[0.08717921 0.0007395 ]
[0.02870368 0.00016433]
[0.01788502 0.00019172]
[0.03379803 0.00021911]
[0.0328942  0.00013695]
[7.06636356e-03 5.47780121e-05]
[0.01235244 0.00030128]
[0.026403   0.00010956]
[0.06603489 0.00106817]
[0.03639999 0.00035606]
[1.01339322e-02 5.47780121e-05]
[0.03505793 0.00032867]
[0.07367643 0.00076689]
[0.09898387 0.00060256]
[0.05740736 0.00010956]
[9.66831914e-03 8.21670182e-05]
[0.02730684 0.0002465 ]
[0.0191723  0.00038345]
[0.01273589 0.00019172]
[0.07819561 0.00106817]
[0.13264496 0.00145162]
[0.11996385 0.00082167]
[0.04809509 0.00054778]
[6.57336145e-04 5.47780121e-05]
[0.00405357 0.00010956]
[0.01161294 0.00021911]
[0.05412068 0.00032867]
[0.09260223 0.00035606]
[0.0727452  0.00043822]
[0.01572129 0.00021911]
[0.00564214 0.        ]
[0.03478404 0.00038345]
[0.09482074 0.00065734]
[0.13464435 0.000986  ]
[0.14732546 0.00123251]
[0.12582509 0.00082167]
[0.07759305 0.00090384]
[0.02736162 0.00019172]
[0.00068473 0.00013695]
[0.01290022 0.00019172]
[3.69477692e-02 8.21670182e-05]
[0.05236778 0.00016433]
[0.05483279 0.00065734]
[0.03949495 0.00038345]
[4.12752321e-02 8.21670182e-05]
[0.09709403 0.00079428]
[0.15304977 0.00109556]
[0.15578867 0.00093123]
[0.12593465 0.00120512]
[0.09955904 0.00117773]
[0.07855167 0.00076689]
[0.0839473  0.00062995]
[0.1375202  0.00101339]
[0.16282764 0.00139684]
[0.11747145 0.00079428]
[0.05160089 0.00065734]
[0.01150338 0.00021911]
[0.00367013 0.000493  ]
[0.03546876 0.00030128]
[0.08813782 0.00043822]
[0.10876174 0.00052039]
[0.09928515 0.00106817]
[0.09397168 0.0007395 ]
[0.08512503 0.        ]
[0.06239216 0.00054778]
[0.06937635 0.00101339]
[0.10232533 0.00082167]
[0.10947386 0.00084906]
[0.08663143 0.00106817]
[0.0645285  0.00087645]
[0.04990277 0.00054778]
[0.0465887  0.00101339]
[0.07071841 0.00065734]
[0.10766618 0.00101339]
[0.1307825  0.00112295]
[0.13960176 0.00123251]
[0.13878009 0.00095862]
[0.12300403 0.00145162]
[0.10802224 0.00093123]
[0.09035633 0.00052039]
[0.06285777 0.00035606]
[0.04439758 0.00062995]
[0.051327   0.00087645]
[0.06513106 0.00065734]
[0.07296431 0.00038345]
[0.0747446  0.00052039]
[0.07038975 0.00087645]
[0.08129057 0.00087645]
[0.11919695 0.00109556]
[0.14694202 0.0015064 ]
[0.14406617 0.00142423]
[0.12519515 0.00090384]
[0.10092849 0.00057517]
[0.05672263 0.00079428]
[0.01933664 0.00027389]
[0.02163731 0.00021911]
[0.04201474 0.00071211]
[0.06685656 0.00052039]
[0.10993947 0.00104078]
[0.16493659 0.00142423]
[0.17498836 0.00161595]
[0.14297061 0.00109556]
[0.11423954 0.00128728]
[0.09821698 0.00038345]
[0.10270877 0.00065734]
[0.14833886 0.00109556]
[0.18504012 0.00131467]
[0.16370409 0.00145162]
[0.09090411 0.00095862]
[0.03524965 0.0007395 ]
[1.02982663e-02 5.47780121e-05]
[0.02571828 0.00041084]
[0.07904467 0.00104078]
[0.13023472 0.00145162]
[0.12645504 0.00106817]
[0.09569719 0.000986  ]
[0.07682616 0.00090384]
[0.06400811 0.00101339]
[0.06973241 0.00043822]
[0.09975076 0.00060256]
[0.1288105  0.00134206]
[0.13031689 0.00093123]
[0.11032292 0.00093123]
[0.08378297 0.00084906]
[0.05061488 0.00060256]
[0.04472625 0.00068473]
[0.08808304 0.00071211]
[0.14056038 0.00082167]
[0.16463532 0.00123251]
[0.15162554 0.00071211]
[0.11454082 0.00093123]
[0.07841472 0.00095862]
[0.07285476 0.00027389]
[0.09602586 0.00093123]
[0.11941607 0.00136945]
[0.11462299 0.00068473]
[0.09013722 0.00079428]
[0.07134836 0.00041084]
[0.06304949 0.00071211]
[0.08337213 0.00021911]
[0.12336008 0.00087645]
[0.14236805 0.00131467]
[0.12385309 0.00082167]
[0.08926077 0.00030128]
[0.0595437  0.00027389]
[0.04365808 0.        ]
[0.04801293 0.00068473]
[0.06674701 0.00106817]
[0.09386212 0.00068473]
[0.11580072 0.00109556]
[0.11407521 0.00117773]
[0.08534414 0.00054778]
[0.06433678 0.00035606]
[0.05965326 0.00109556]
[0.06628139 0.00065734]
[0.08728876 0.00019172]
[0.10024376 0.00087645]
[0.08142751 0.00041084]
[0.05798253 0.00046561]
[0.05926981 0.00093123]
[0.07060886 0.00054778]
[0.09071239 0.00071211]
[0.13015256 0.000986  ]
[0.14625729 0.00131467]
[0.11689628 0.00093123]
[0.09095889 0.00123251]
[0.08244091 0.00076689]
[0.06441894 0.00038345]
[0.05570924 0.00043822]
[0.07143053 0.        ]
[0.0827148  0.00093123]
[0.08211224 0.00093123]
[0.06907507 0.00093123]
[0.04565747 0.00052039]
[0.04215168 0.00019172]
[0.05559968 0.00038345]
[0.09098628 0.00054778]
[0.130043   0.00136945]
[0.13845143 0.00112295]
[0.1043795  0.00095862]
[0.06069404 0.00054778]
[0.03774205 0.00010956]
[2.33628222e-02 8.21670182e-05]
[0.0206787 0.0002465]
[4.44797458e-02 5.47780121e-05]
[0.06965024 0.00079428]
[0.08079757 0.00082167]
[0.08578237 0.00071211]
[0.08452247 0.00032867]
[0.07071841 0.00043822]
[0.05275123 0.        ]
[3.72764372e-02 8.21670182e-05]
[0.02344499 0.00032867]
[0.01599518 0.00021911]
[0.02867629 0.00079428]
[0.05258689 0.00038345]
[0.06786996 0.00082167]
[0.0774835  0.00035606]
[0.07460765 0.00043822]
[0.05806469 0.00054778]
[0.02591    0.00043822]
[1.78028539e-03 2.73890061e-05]
[2.73890061e-05 3.01279067e-04]
[0.02886801 0.00076689]
[5.88315850e-02 5.47780121e-05]
[0.06978719 0.00082167]
[0.0620361  0.00030128]
[2.85667333e-02 2.73890061e-05]
[0.02862151 0.0002465 ]
[0.07466243 0.00065734]
[0.05757169 0.00027389]
[0.00052039 0.00030128]
[0.0425899  0.00035606]
[0.06321383 0.00032867]
[0.08290652 0.00068473]
[0.08063323 0.000493  ]
[0.0575443 0.0002465]
[0.03998795 0.00071211]
[0.01785763 0.00010956]
[0.02160993 0.00013695]
[0.04623264 0.00087645]
[0.03300375 0.0007395 ]
[0.0067377  0.00016433]
[0.05212128 0.00046561]
[0.08331736 0.00120512]
[0.08381036 0.00060256]
[0.0545589  0.00021911]
[0.00651858 0.00038345]
[0.03467448 0.00032867]
[0.05247734 0.00109556]
[0.05762647 0.00054778]
[0.05872203 0.00071211]
[0.04456191 0.00035606]
[0.02276026 0.0007395 ]
[0.02284243 0.00010956]
[0.02966229 0.00046561]
[0.00714853 0.00068473]
[0.02377366 0.00076689]
[0.02237682 0.00046561]
[0.01659774 0.000493  ]
[0.01804935 0.00013695]
[0.01218811 0.00030128]
[0.01555696 0.00010956]
[0.02426666 0.00021911]
[3.83446085e-04 5.47780121e-05]
[5.35455068e-02 8.21670182e-05]
[0.09046589 0.00079428]
[0.09635452 0.00082167]
[0.08498809 0.00101339]
[0.06992413 0.00068473]
[0.05050533 0.00136945]
[2.92788475e-02 2.73890061e-05]
[0.00928487 0.00046561]
[0.00446441 0.00030128]
[2.07882556e-02 2.73890061e-05]
[0.04979321 0.        ]
[0.1001616  0.00128728]
[0.1437375  0.00142423]
[0.13623292 0.00115034]
[0.10824135 0.00071211]
[0.09810742 0.000986  ]
[0.09482074 0.00120512]
[0.07756567 0.00065734]
[0.07214264 0.00131467]
[0.08014023 0.00065734]
[0.08298869 0.00120512]
[0.09484813 0.00095862]
[0.11158281 0.00104078]
[0.1038865  0.00101339]
[0.07652488 0.00076689]
[0.05318945 0.00071211]
[0.05891375 0.00062995]
[0.0886856  0.00054778]
[0.11681411 0.00145162]
[0.13568514 0.00153378]
[0.14529868 0.00134206]
[0.12946783 0.00161595]
[0.10607762 0.00112295]
[0.1073649  0.00054778]
[0.12796144 0.00115034]
[0.13686286 0.00156117]
[0.14102599 0.00128728]
[0.15389883 0.00095862]
[0.15641861 0.00112295]
[0.13995782 0.00131467]
[0.12511298 0.00164334]
[0.11788228 0.00071211]
[0.09282134 0.00090384]
[0.06989674 0.00120512]
[0.07238914 0.00030128]
[0.08416642 0.00101339]
[0.08934294 0.00093123]
[0.11245926 0.00087645]
[0.13894443 0.00090384]
[0.14072471 0.000986  ]
[0.15006436 0.00156117]
[0.16359453 0.00139684]
[0.14012215 0.00158856]
[0.08213963 0.00052039]
[0.05102572 0.00046561]
[0.05335378 0.00076689]
[0.07600449 0.00128728]
[0.12760538 0.00117773]
[0.15584344 0.00131467]
[0.13930048 0.00147901]
[0.10555723 0.00136945]
[0.09942209 0.000986  ]
[0.12119635 0.00095862]
[0.15066692 0.00156117]
[0.16608693 0.00131467]
[0.16340281 0.00169812]
[0.13023472 0.00134206]
[0.09468379 0.00057517]
[0.09660102 0.00117773]
[0.13949221 0.00090384]
[0.18169867 0.00125989]
[0.20818384 0.00172551]
[0.19889896 0.00164334]
[0.16625127 0.00164334]
[0.13445263 0.00106817]
[0.11604722 0.00090384]
[0.13795842 0.00112295]
[0.18994276 0.00178029]
[0.21727699 0.00178029]
[0.19112048 0.0017529 ]
[0.14576429 0.00104078]
[0.11856701 0.00095862]
[0.10676235 0.000986  ]
[0.12166196 0.00142423]
[0.17022267 0.00156117]
[0.22691792 0.00194462]
[0.25797705 0.00271151]
[0.26742626 0.00208156]
[0.25471776 0.00230068]
[0.22806825 0.00205418]
[0.21245652 0.0019994 ]
[0.22568541 0.00246501]
[0.23562762 0.0019994 ]
[0.232697   0.00219112]
[0.23220399 0.00191723]
[0.21538714 0.00158856]
[0.17416669 0.00156117]
[0.15803456 0.0017529 ]
[0.16942839 0.000986  ]
[0.18074005 0.00178029]
[0.18241078 0.00153378]
[0.18109611 0.00180767]
[0.15192682 0.00112295]
[0.09802525 0.00062995]
[5.84755279e-02 8.21670182e-05]
[0.03579743 0.00041084]
[0.03738599 0.00052039]
[0.06650051 0.        ]
[0.09312262 0.00109556]
[0.0969023  0.00054778]
[0.09632713 0.00090384]
[0.09123278 0.00084906]
[0.08674098 0.00090384]
[0.10007943 0.00065734]
[0.12533209 0.00104078]
[0.12190847 0.00112295]
[0.10331133 0.00071211]
[0.09501246 0.00068473]
[0.07436115 0.00068473]
[0.04215168 0.00095862]
[0.03116869 0.000493  ]
[0.03598915 0.00010956]
[0.03472926 0.00021911]
[0.01862452 0.00010956]
[0.0015064  0.00052039]
[0.02675906 0.00046561]
[0.05702391 0.00071211]
[0.07101969 0.00101339]
[7.41146504e-02 5.47780121e-05]
[0.08397469 0.00032867]
[0.0934239  0.00079428]
[0.10785791 0.00087645]
[0.14028649 0.00104078]
[0.15902057 0.000986  ]
[0.15324149 0.00123251]
[0.13579469 0.00153378]
[0.12902961 0.00112295]
[0.13160417 0.00117773]
[0.14387445 0.00134206]
[0.16471748 0.00153378]
[0.16266331 0.00188984]
[0.14264194 0.00125989]
[0.1257977  0.00095862]
[0.116595   0.00057517]
[0.11166498 0.00123251]
[0.1200734  0.00104078]
[0.13790365 0.00128728]
[0.15502177 0.00169812]
[0.16838761 0.00131467]
[0.1781381  0.00125989]
[0.17063351 0.00147901]
[0.16252636 0.00153378]
[0.16923667 0.00123251]
[0.1838624  0.00188984]
[0.19777601 0.00123251]
[0.20947112 0.00136945]
[0.22404207 0.00191723]
[0.23510723 0.0017529 ]
[0.24633672 0.00186245]
[0.25756621 0.00208156]
[0.26197584 0.00232807]
[0.25384131 0.0022459 ]
[0.23305305 0.00216373]
[0.20736216 0.0015064 ]
[0.18449234 0.00131467]
[0.17720687 0.00131467]
[0.17378324 0.00106817]
[0.1681685  0.00131467]
[0.16444359 0.000986  ]
[0.16422448 0.00115034]
[0.15422749 0.00112295]
[0.13535647 0.00115034]
[0.11119936 0.00076689]
[0.09638191 0.00057517]
[0.09290351 0.00120512]
[0.11092547 0.00038345]
[0.12790666 0.00115034]
[0.1280436  0.00112295]
[0.12571554 0.00093123]
[0.12472953 0.00115034]
[0.12155241 0.00120512]
[0.11514338 0.00087645]
[0.10298266 0.00054778]
[0.08726137 0.000493  ]
[0.06803429 0.00027389]
[0.05423023 0.000493  ]
[0.05453151 0.00041084]
[0.05557229 0.00052039]
[0.05946153 0.00013695]
[0.05557229 0.0007395 ]
[0.03839939 0.00071211]
[0.00251979 0.00016433]
[1.83780231e-02 2.73890061e-05]
[0.00610775 0.00019172]
[0.01476267 0.00013695]
[0.02903235 0.00010956]
[0.02958013 0.00027389]
[0.00602558 0.00027389]
[0.03694777 0.00013695]
[0.06518583 0.00093123]
[0.0757306  0.00079428]
[7.45802635e-02 8.21670182e-05]
[0.0774835  0.00035606]
[0.07901728 0.00057517]
[0.07397771 0.00019172]
[0.07625099 0.000493  ]
[0.06784257 0.00079428]
[4.10287311e-02 5.47780121e-05]
[0.0147079  0.00057517]
[0.00753198 0.0002465 ]
[0.01536523 0.00019172]
[0.0052313  0.00057517]
[5.97080332e-03 5.47780121e-05]
[0.00777848 0.00032867]
[0.00377968 0.00010956]
[1.07638794e-02 2.73890061e-05]
[0.013448   0.00019172]
[0.01698118 0.00027389]
[0.02037742 0.00016433]
[2.81285092e-02 8.21670182e-05]
[0.03021007 0.00035606]
[0.02155515 0.00030128]
[1.84601901e-02 5.47780121e-05]
[0.02152776 0.00016433]
[0.01963792 0.00030128]
[0.01309194 0.00032867]
[0.00780587 0.00019172]
[0.00446441 0.00019172]
[0.01632385 0.00032867]
[0.01558434 0.00046561]
[0.00555997 0.00052039]
[0.01999397 0.00021911]
[0.0396045  0.00032867]
[0.04776643 0.00060256]
[0.04940977 0.00065734]
[0.06485717 0.00071211]
[0.08279697 0.00095862]
[0.08608365 0.00079428]
[0.08679576 0.00062995]
[0.0827148  0.00054778]
[0.08035934 0.00131467]
[0.07978417 0.00062995]
[0.08652187 0.00013695]
[0.10840569 0.00065734]
[0.13612336 0.00109556]
[0.16238942 0.00134206]
[0.19741996 0.00131467]
[0.22612363 0.00153378]
[0.23650407 0.00183506]
[0.23718879 0.00241023]
[0.22828737 0.00183506]
[0.21503109 0.00128728]
[0.19191477 0.00161595]
[0.17274246 0.00123251]
[0.16729205 0.00142423]
[0.17471447 0.00134206]
[0.17972666 0.00202679]
[0.1811235  0.00161595]
[0.17696037 0.0015064 ]
[0.16978445 0.00101339]
[0.16679905 0.00131467]
[0.18101394 0.00139684]
[0.20744433 0.0017529 ]
[0.23154666 0.00169812]
[0.24085892 0.00180767]
[0.24409082 0.00230068]
[0.25288269 0.00227329]
[0.26641286 0.00227329]
[0.2927337  0.00202679]
[0.31157733 0.00257457]
[0.30875627 0.00276629]
[0.28479088 0.0022459 ]
[0.26542686 0.00205418]
[0.24258443 0.00178029]
[0.21681137 0.00158856]
[0.20763605 0.00188984]
[0.2159897 0.0022459]
[0.22891731 0.00142423]
[0.24088631 0.00238284]
[0.2503629  0.00178029]
[0.24537811 0.00216373]
[0.22990332 0.00186245]
[0.22700008 0.00213634]
[0.23310783 0.00210895]
[0.23850346 0.00180767]
[0.24077675 0.00172551]
[0.23781874 0.00178029]
[0.22667141 0.00213634]
[0.20363726 0.00156117]
[0.18339678 0.00147901]
[0.17605653 0.00136945]
[0.19185999 0.00194462]
[0.21771521 0.00183506]
[0.23979075 0.00178029]
[0.25258141 0.00230068]
[0.24367999 0.0019994 ]
[0.22026239 0.00164334]
[0.20539016 0.00188984]
[0.20665005 0.00172551]
[0.20993673 0.00188984]
[0.21012845 0.00169812]
[0.20733478 0.00131467]
[0.19517406 0.0017529 ]
[0.16482704 0.00131467]
[0.14371011 0.00134206]
[0.14036866 0.00128728]
[0.13836926 0.00131467]
[0.129057 0.000986]
[0.11697844 0.00052039]
[0.10027115 0.00052039]
[0.07649749 0.00035606]
[0.05926981 0.00010956]
[0.05559968 0.000493  ]
[0.03648216 0.00043822]
[0.0161869  0.00013695]
[1.40779491e-02 5.47780121e-05]
[0.02519789 0.00032867]
[0.04015228 0.00032867]
[5.58735723e-02 5.47780121e-05]
[0.06945852 0.00093123]
[0.07707266 0.00060256]
[0.06630878 0.00035606]
[0.0473282  0.00076689]
[3.06482978e-02 8.21670182e-05]
[0.0184328  0.00041084]
[0.00361535 0.00016433]
[0.00750459 0.00032867]
[0.01484484 0.        ]
[3.28941963e-02 2.73890061e-05]
[0.04680781 0.00041084]
[0.06022842 0.00052039]
[0.07063625 0.00062995]
[0.08172879 0.00071211]
[0.0951768  0.00101339]
[0.12344225 0.00117773]
[0.15608995 0.00117773]
[0.16611432 0.00134206]
[0.16014352 0.00128728]
[0.14946181 0.00117773]
[0.12955    0.00054778]
[0.10355783 0.0007395 ]
[0.08698748 0.00060256]
[0.08780915 0.00043822]
[0.10739229 0.0007395 ]
[0.14245022 0.00106817]
[0.17085262 0.00109556]
[0.18378023 0.00136945]
[0.16986662 0.00147901]
[0.1385062  0.00068473]
[0.1280436  0.00145162]
[0.13324751 0.0015064 ]
[0.12996083 0.00062995]
[0.12262058 0.00128728]
[0.11180192 0.00153378]
[0.08906905 0.00065734]
[0.08512503 0.00038345]
[0.12724932 0.00115034]
[0.1791241  0.00136945]
[0.19941935 0.00183506]
[0.20730739 0.00178029]
[0.21105968 0.00191723]
[0.21136096 0.00188984]
[0.21223741 0.00167073]
[0.21757826 0.00131467]
[0.2344225  0.00183506]
[0.2431596  0.00235545]
[0.2531018  0.00205418]
[0.26742626 0.00235545]
[0.27082249 0.00219112]
[0.25217058 0.00194462]
[0.23801046 0.00257457]
[0.24088631 0.00178029]
[0.25647065 0.00246501]
[0.29037824 0.00246501]
[0.31886281 0.0027389 ]
[0.31448057 0.00268412]
[0.2996905  0.00219112]
[0.28235326 0.00238284]
[0.27709457 0.00238284]
[0.28232587 0.0022459 ]
[0.29470571 0.00213634]
[0.30212813 0.00287585]
[0.29955356 0.0024924 ]
[0.30946838 0.00309496]
[0.32110871 0.00246501]
[0.34737476 0.00282107]
[0.38519898 0.00377968]
[0.40497384 0.00301279]
[0.3963737  0.00361535]
[0.38662321 0.00339624]
[0.37599628 0.00295801]
[0.36216483 0.00304018]
[0.36854647 0.00295801]
[0.38484292 0.00336885]
[0.39705842 0.00358796]
[0.40417956 0.00353318]
[0.41135548 0.00375229]
[0.427515   0.00342363]
[0.45427405 0.00356057]
[0.47391197 0.00386185]
[0.46848895 0.00413574]
[0.4476733  0.00386185]
[0.42932267 0.00309496]
[0.42096902 0.00377968]
[0.41995563 0.00314974]
[0.43345841 0.00345101]
[0.4354852  0.00394402]
[0.41195804 0.00325929]
[0.38032374 0.00262934]
[0.35490674 0.00284846]
[0.32864068 0.00276629]
[0.29667771 0.00251979]
[0.27731369 0.00243762]
[0.26901482 0.00246501]
[0.26222234 0.00191723]
[0.26224973 0.00221851]
[0.24800745 0.0019994 ]
[0.22439813 0.0019994 ]
[0.21656487 0.00167073]
[0.22815042 0.00125989]
[0.25189669 0.00178029]
[0.27701241 0.00268412]
[0.29155597 0.00210895]
[0.29259675 0.00260196]
[0.28090165 0.00219112]
[0.26164717 0.00183506]
[0.24981512 0.00238284]
[0.23091671 0.00243762]
[0.21497631 0.00221851]
[0.18920325 0.00169812]
[0.14721591 0.00128728]
[0.09657364 0.000493  ]
[0.05614746 0.00032867]
[0.02577305 0.00041084]
[0.00427268 0.00010956]
[0.00605297 0.00019172]
[0.01522829 0.00016433]
[0.03390759 0.00060256]
[0.05444934 0.000493  ]
[0.07003369 0.00128728]
[0.07789433 0.00043822]
[0.08701487 0.00101339]
[0.10542028 0.00090384]
[0.11377393 0.000986  ]
[0.10783052 0.00117773]
[0.09635452 0.00065734]
[0.09594369 0.00052039]
[0.10722796 0.00084906]
[0.12612637 0.00145162]
[0.14143683 0.00120512]
[0.1517077  0.00188984]
[0.15650078 0.00153378]
[0.15803456 0.00153378]
[0.15524089 0.00169812]
[0.1507217  0.00128728]
[0.14636685 0.00164334]
[0.14486045 0.00128728]
[0.14688724 0.00183506]
[0.14480568 0.0015064 ]
[0.14727069 0.0015064 ]
[0.15863712 0.00109556]
[0.17734381 0.00156117]
[0.20207609 0.00169812]
[0.22478157 0.00238284]
[0.23376517 0.0019994 ]
[0.2399003  0.00216373]
[0.25247186 0.00202679]
[0.26345485 0.00216373]
[0.26876832 0.00183506]
[0.2628249  0.00153378]
[0.25091068 0.00221851]
[0.24198187 0.00167073]
[0.23765441 0.00210895]
[0.23727096 0.00227329]
[0.23080715 0.00188984]
[0.20002191 0.0019994 ]
[0.15409055 0.00164334]
[0.11180192 0.00076689]
[0.078716   0.00115034]
[0.05302512 0.00071211]
[0.03297636 0.        ]
[0.01235244 0.00030128]
[0.00687464 0.00019172]
[0.01903536 0.00013695]
[0.02771767 0.00054778]
[0.02402016 0.00019172]
[0.00843581 0.000493  ]
[0.00961354 0.00019172]
[0.02284243 0.00016433]
[0.02601956 0.00021911]
[0.01629646 0.00013695]
[0.00632686 0.0002465 ]
[0.02519789 0.00016433]
[0.03801594 0.00043822]
[0.05277861 0.00041084]
[0.07156747 0.00041084]
[0.09506724 0.00068473]
[0.11643066 0.00117773]
[0.12560598 0.00115034]
[0.12790666 0.00115034]
[0.12650982 0.00068473]
[0.13489085 0.00145162]
[0.14820191 0.00167073]
[0.16140341 0.00128728]
[0.17611131 0.00093123]
[0.19563967 0.00167073]
[0.21426419 0.00145162]
[0.22406946 0.00227329]
[0.23968119 0.00156117]
[0.26301663 0.00238284]
[0.28457177 0.0022459 ]
[0.29615732 0.00156117]
[0.29426748 0.00241023]
[0.27646463 0.00268412]
[0.25332092 0.00178029]
[0.23162882 0.00172551]
[0.21875599 0.00167073]
[0.20256909 0.00120512]
[0.18753252 0.00145162]
[0.16688121 0.0015064 ]
[0.14371011 0.00095862]
[0.12262058 0.00106817]
[0.10353044 0.00076689]
[0.08884994 0.000493  ]
[0.07504588 0.00093123]
[0.06362466 0.00035606]
[0.05272384 0.00019172]
[0.04924543 0.00021911]
[0.0483416  0.00035606]
[0.03867328 0.00038345]
[0.0288954 0.0002465]
[3.44827586e-02 8.21670182e-05]
[0.03897456 0.00035606]
[0.04853332 0.00060256]
[0.06042015 0.00043822]
[0.06532278 0.00068473]
[0.05192956 0.00032867]
[0.02604694 0.0002465 ]
[0.00328668 0.00032867]
[0.02591    0.00038345]
[0.05135439 0.00041084]
[0.06622662 0.00027389]
[0.08274219 0.00057517]
[0.10826874 0.0007395 ]
[0.14253239 0.00142423]
[0.17802854 0.00180767]
[0.20886856 0.00131467]
[0.23409383 0.00167073]
[0.24735011 0.00194462]
[0.2588535  0.00194462]
[0.2678097  0.00169812]
[0.28133987 0.00197201]
[0.30588042 0.00241023]
[0.32398455 0.00287585]
[0.33502232 0.00268412]
[0.33116047 0.00254718]
[0.32787379 0.00309496]
[0.33710389 0.00241023]
[0.35186656 0.00320451]
[0.36550629 0.00358796]
[0.37380515 0.00328668]
[0.37703706 0.00339624]
[0.36309605 0.00320451]
[0.33737778 0.00345101]
[0.3178768  0.00235545]
[0.32173865 0.0029854 ]
[0.33989757 0.00262934]
